tcga	fae3ca6e-a673-47a4-97d8-7e9daeaf2115	TCGA-AR-A2LK-01Z-00-DX1.svs
tcga	a0aaad6c-33ac-42b3-b725-1bfce7406c42	TCGA-AY-A54L-01Z-00-DX1.svs
tcga	1080e00d-5e8d-42ee-bc5b-73e74e1ee765	TCGA-B0-4707-01Z-00-DX1.svs
tcga	3563f07c-1c1e-4fbc-b55e-ecede667180d	TCGA-B0-4847-01Z-00-DX1.svs
tcga	a9b20e68-4b43-4a64-ab10-43836fe901d1	TCGA-B3-8121-01Z-00-DX1.svs
tcga	ac130b32-b044-4795-bdb0-b023bc898a08	TCGA-B5-A0JZ-01Z-00-DX1.svs
tcga	9e4fbdb7-824d-4ff4-9bb7-83e67be21b6d	TCGA-B6-A0IB-01Z-00-DX1.svs
tcga	c350bdab-0604-46dc-8d38-4b097b955998	TCGA-B8-5163-01Z-00-DX1.svs
tcga	77009afa-dba7-4706-8f5e-7ae0f56c9330	TCGA-B8-A54I-01Z-00-DX1.svs
tcga	35a54988-841e-4700-b4e4-1ec58af1b2bc	TCGA-BA-5558-01Z-00-DX1.svs
tcga	c247adc9-1b96-4f84-8324-d85bed842a84	TCGA-BB-7866-01Z-00-DX1.svs
tcga	e8b6f082-eb61-412c-aa44-14d260a6466e	TCGA-BF-A9VF-01Z-00-DX1.svs
tcga	44487cfa-1928-451a-95f6-f14f018ea6c5	TCGA-BG-A18A-01Z-00-DX1.svs
tcga	09ecd2f1-aebe-49b9-9841-c8f97692872f	TCGA-BG-A222-01Z-00-DX1.svs
tcga	edcdf8bd-c725-481d-b2c1-ff0f4f41e198	TCGA-BH-A0B4-01Z-00-DX1.svs
tcga	5fd4b14e-7f72-47e1-b0cf-b5b39389171e	TCGA-BH-A1FM-01Z-00-DX1.svs
tcga	df1bd1f2-1b3c-46f9-b024-afd1a04158d3	TCGA-BJ-A28S-01Z-00-DX1.svs
tcga	3dd22237-7f3a-4737-be81-7ae29f67a353	TCGA-BP-4349-01Z-00-DX1.svs
tcga	fceef563-32a9-4b53-9df5-5929bc7e0e8a	TCGA-BP-5181-01Z-00-DX1.svs
tcga	9a90cac7-8bd8-43d6-840e-341ae96af81d	TCGA-BP-5183-01Z-00-DX1.svs
tcga	181bbbcd-c0f7-403b-9663-49baf69aa782	TCGA-BP-5199-01Z-00-DX1.svs
tcga	acad5023-32f0-48aa-b4dd-80df4b06fd4d	TCGA-BR-7703-01Z-00-DX1.svs
tcga	a5d1404b-347b-41d7-9dd3-e549d20c6c19	TCGA-BR-8362-01Z-00-DX1.svs
tcga	c27cf134-0e1b-49d6-a19a-b93f5ebbdcc8	TCGA-BW-A5NQ-01Z-00-DX1.svs
tcga	68f89491-dbf2-41e4-9e8d-00525e0c5557	TCGA-C5-A1BM-01Z-00-DX1.svs
tcga	b6c8e60d-65a5-40af-83ca-1d9b5c4889ea	TCGA-C5-A1BQ-01Z-00-DX1.svs
tcga	930bd45f-64f8-48a9-a4f3-e14c383ce6b6	TCGA-CA-5254-01Z-00-DX1.svs
tcga	ef9e8336-1099-42ae-aa5e-56ef59d3da3a	TCGA-CA-6719-01Z-00-DX1.svs
tcga	4deb494c-40e3-4a75-8391-3310571a7f99	TCGA-CC-A8HT-01Z-00-DX1.svs
tcga	160269ac-8e0f-4fa7-a502-c2ac6ebe25c2	TCGA-CD-A487-01Z-00-DX1.svs
tcga	c3753183-3a53-43c3-b589-8bc00f7c2403	TCGA-CE-A482-01Z-00-DX1.svs
tcga	7b8b1160-2f6b-44ac-936e-0daa66989d8f	TCGA-CF-A5U8-01Z-00-DX1.svs
tcga	4f97d5d7-011f-4461-97ca-ed5f7513f852	TCGA-CI-6622-01Z-00-DX1.svs
tcga	4c3dfaa1-f88f-4c89-990a-b4340d99dd34	TCGA-CJ-4639-01Z-00-DX1.svs
tcga	c867ee6a-eb33-43cf-a676-4de0e547b03b	TCGA-CN-5366-01Z-00-DX1.svs
tcga	974155b6-52e5-41be-b0b4-cc0493d2665e	TCGA-CV-6960-01Z-00-DX1.svs
tcga	69b80e9a-f0b0-4047-9e91-627dbcc9c0f7	TCGA-CV-7100-01Z-00-DX1.svs
tcga	84306571-abcf-4a95-959b-6c33e811d44c	TCGA-CV-7437-01Z-00-DX1.svs
tcga	ccec0071-4ae9-494d-8ecf-be7bfda2adc8	TCGA-CZ-5467-01Z-00-DX1.svs
tcga	92ad874a-2df0-4852-af08-bb0409dfea69	TCGA-D1-A17R-01Z-00-DX1.svs
tcga	e756db36-4249-4e8e-b95a-63336cc77c5b	TCGA-D3-A8GQ-06Z-00-DX1.svs
tcga	c278e965-d5e0-49bf-87f5-a9257b2b702c	TCGA-D5-6920-01Z-00-DX1.svs
tcga	83978ed8-06af-4e45-a6be-3011a04b527c	TCGA-D6-6515-01Z-00-DX2.svs
tcga	851b4a6f-8bdc-4783-b8cc-74f5b0959757	TCGA-D6-A6EO-01Z-00-DX1.svs
tcga	32a5ad8f-4ce0-4256-a56f-4df0f8d959ef	TCGA-D8-A1JL-01Z-00-DX1.svs
tcga	619bee8c-e250-49a2-86c0-766112714bb6	TCGA-D8-A27L-01Z-00-DX1.svs
tcga	9afc99b8-4e7c-4607-a9ee-9b10c939f43d	TCGA-DA-A1I4-01Z-00-DX1.svs
tcga	8511f644-8083-4145-96f0-59d389fccc47	TCGA-DB-A64O-01Z-00-DX1.svs
tcga	168084ab-1bd0-4914-8e14-47eb5e851a20	TCGA-DD-AAC8-01Z-00-DX1.svs
tcga	6ffd28f8-f36a-495d-90d4-af00797d505e	TCGA-DD-AACN-01Z-00-DX1.svs
tcga	cd6e9a04-c3ae-4084-926d-d950dd1366f5	TCGA-DD-AAE4-01Z-00-DX1.svs
